Id,SalePrice
1569,135196.8414550307
1570,135035.71203391327
1571,111165.52386462959
1572,143011.13833482208
1573,250080.56605307577
1574,122893.74669927395
1575,228617.39804079337
1576,244491.41698356686
1577,181898.3402787041
1578,154777.1182587117
1579,146712.72628313868
1580,192855.51903048146
1581,155079.963856471
1582,126244.0403065051
1583,307372.0844240936
1584,220270.50381099764
1585,139019.70060182532
1586,66449.93304228854
1587,100854.87218411057
1588,153176.21925585443
1589,97085.02617557127
1590,131635.80939976196
1591,94805.95534567277
1592,115041.99060762598
1593,124108.34789179194
1594,135750.85374361137
1595,106748.59159544783
1596,227176.9027455953
1597,195217.92667339396
1598,216987.4526054953
1599,170224.5935538394
1600,160996.38165730692
1601,67743.14693022749
1602,115014.52799060097
1603,84520.17126184097
1604,267444.83602149354
1605,240050.19448141308
1606,166094.3516724063
1607,170553.15873896918
1608,206413.32055010434
1609,183712.89817566585
1610,151713.4657863963
1611,134001.57704396322
1612,174007.4290148432
1613,164581.79820652725
1614,125320.9747502123
1615,90482.03599244688
1616,78266.95170544191
1617,91906.21653912748
1618,123716.21727079
1619,142824.0576831022
1620,169456.3730467872
1621,138350.3738916131
1622,140039.113588971
1623,274485.38920913514
1624,213139.32531884123
1625,119782.11848591504
1626,162848.28576747104
1627,191610.7066585707
1628,287942.7917783882
1629,177435.0613679596
1630,361868.0391508997
1631,218151.33583317546
1632,245353.15472704737
1633,166264.32197474223
1634,185599.7340340856
1635,171746.066210762
1636,152461.64711786312
1637,200306.4334755745
1638,179080.2789953738
1639,185878.56040948248
1640,255812.92001882446
1641,181389.7508063743
1642,235684.56226687506
1643,217243.55342157237
1644,235638.5533359067
1645,201598.35578254858
1646,157434.4806988084
1647,158022.95122596525
1648,131632.53205208384
1649,137231.44553878022
1650,115018.11053027255
1651,122196.92941102183
1652,97873.12497093016
1653,103232.07102173723
1654,144818.26983669156
1655,138138.3762138304
1656,139517.95106227323
1657,145893.5934169603
1658,142730.6023647945
1659,122667.46988134492
1660,153290.7570576207
1661,482279.60230354586
1662,389052.59146529366
1663,370349.57934504637
1664,544721.6228257929
1665,301370.3183841037
1666,332928.6288106889
1667,373290.76948210615
1668,337439.534542517
1669,299517.2305200269
1670,341315.3985498174
1671,263676.41261861357
1672,431977.88446466596
1673,295059.88706100156
1674,241537.86042917843
1675,193254.5602428912
1676,197953.03116872787
1677,218181.69796025185
1678,528492.154232729
1679,395138.56783313776
1680,335809.0794391543
1681,241567.96609813845
1682,314435.23028168385
1683,184210.70402267762
1684,169859.81581597793
1685,167914.87210205564
1686,168288.7465547346
1687,162459.6972279197
1688,190901.0596290322
1689,189923.44228468803
1690,190235.38147899177
1691,178308.67005458078
1692,268200.3429316734
1693,162490.0107150251
1694,179180.4472062673
1695,163349.18788459845
1696,273264.31084773113
1697,166765.83988036757
1698,347684.4646928313
1699,307220.7310573923
1700,256676.2590218296
1701,267441.6928199194
1702,249156.59328652965
1703,247423.90210381997
1704,287243.80663449893
1705,235199.85588148434
1706,435481.4971292996
1707,218063.6780843644
1708,201528.9576429612
1709,262166.49544118915
1710,221505.78206944797
1711,270826.4744033587
1712,266076.5662645934
1713,276887.9040315426
1714,223993.46356498933
1715,208375.29476652516
1716,178580.6842394929
1717,169794.97237374508
1718,136181.73351618325
1719,210054.4121459829
1720,238638.09647789717
1721,160395.24768217574
1722,125217.79272825619
1723,155310.06200604895
1724,208982.81092785022
1725,235841.84130583974
1726,184525.87372407864
1727,156708.52482785174
1728,175421.8591345329
1729,167541.4647612095
1730,151023.33165727777
1731,124106.90741282405
1732,129495.15813984821
1733,116212.69446868572
1734,120731.58759434069
1735,126204.600560498
1736,112373.84379276639
1737,300591.0748818938
1738,239448.5165110486
1739,262853.1801731953
1740,229833.4205995851
1741,194244.96435902006
1742,175435.8143211288
1743,176654.04902941914
1744,312254.9381911495
1745,220014.60233367665
1746,182622.1977304328
1747,215213.20471242635
1748,228551.29969083163
1749,146023.90263440047
1750,126342.47019840433
1751,238035.1476837319
1752,120640.69514739254
1753,152587.8164863563
1754,197374.94596266592
1755,166595.38311381938
1756,133555.13697930414
1757,121523.32595380882
1758,141155.69837925886
1759,156292.45105976277
1760,161760.36586987507
1761,145142.52984307555
1762,183324.29156196566
1763,176982.65539338862
1764,114952.42257075197
1765,171661.94272849985
1766,182348.62873865303
1767,224729.7575416317
1768,142131.59780909834
1769,173734.19213363528
1770,152034.8884754038
1771,126993.07123803996
1772,131476.7527127373
1773,123046.22177110674
1774,140594.93588062644
1775,141796.74873570312
1776,124837.43759611908
1777,109659.38453045342
1778,140897.9817622762
1779,115907.56017977202
1780,174354.79298287412
1781,129766.75515865162
1782,89727.01151189295
1783,144141.54616968936
1784,108283.94901624034
1785,124494.62744043073
1786,165402.21823804252
1787,166386.18189856797
1788,60012.17231631648
1789,97926.4467730302
1790,81297.03569313306
1791,188031.06271565822
1792,158437.6026973841
1793,125263.66134504093
1794,153601.84369598326
1795,133923.2628195005
1796,118977.49238004531
1797,116243.0725815357
1798,128219.97916239372
1799,114820.36394633372
1800,129369.5344611999
1801,131723.39596345692
1802,127882.14088248352
1803,151492.17039210972
1804,139168.63093256878
1805,133123.8163700578
1806,122793.24140672234
1807,129503.65262226418
1808,121775.57268016305
1809,123605.70081449395
1810,136792.87801465145
1811,88067.02650376226
1812,99271.3526746692
1813,123065.39952283852
1814,95211.75354748631
1815,43650.643639470974
1816,103265.24619057668
1817,106799.23228208351
1818,156424.42613064905
1819,124134.71959991219
1820,58942.551795615305
1821,109995.55672598508
1822,157552.1423547442
1823,33731.53159287912
1824,132473.29908518598
1825,130460.14903239187
1826,104173.42572897287
1827,102088.97916390291
1828,133586.86145480454
1829,118140.32753063958
1830,146849.66824261518
1831,145289.72925703027
1832,83000.4991491979
1833,139342.8622102765
1834,117548.68974637154
1835,121575.8340101377
1836,127099.89638785145
1837,83450.35133289566
1838,126094.12035085211
1839,105959.68786605101
1840,157170.48270334047
1841,141790.8323385447
1842,90304.205147104
1843,127879.74656947609
1844,134937.41105413847
1845,131108.24897440406
1846,154542.66531458564
1847,166941.46532002758
1848,42436.15403294903
1849,108430.6691830478
1850,116260.10052448507
1851,154403.99467526944
1852,120339.32841543113
1853,126294.74958546564
1854,170061.23858520953
1855,149736.7349081558
1856,226645.26924086985
1857,150478.99448894893
1858,133143.1427411456
1859,110329.98534132446
1860,144488.0721217959
1861,112064.92176333327
1862,288483.5774471174
1863,274621.9524784935
1864,273288.2403765998
1865,357110.8742331781
1866,336435.09960454074
1867,223329.4190527627
1868,295788.40029002924
1869,202624.37946381964
1870,225358.34776348848
1871,253270.60718244742
1872,169756.23193262547
1873,244003.48425204906
1874,149922.87658341238
1875,203176.6822182211
1876,198552.8056101595
1877,213379.98923016374
1878,199517.76739911822
1879,129375.9755638505
1880,133545.75297908988
1881,248172.0755400233
1882,247029.78070466896
1883,187718.47890555137
1884,204726.80098064878
1885,245800.59744694992
1886,288021.3689243544
1887,211065.4928063882
1888,266532.5062126414
1889,167217.04746640832
1890,118212.82429407143
1891,132211.38669235003
1892,96536.71877579692
1893,132559.72253535865
1894,126707.41305955117
1895,130616.66992268024
1896,127564.04493515645
1897,113979.84386499807
1898,110671.37807197754
1899,165817.13958773864
1900,152640.47973721876
1901,172080.33341936782
1902,152393.25387102013
1903,208929.89094277244
1904,143993.98275025917
1905,194896.58221846394
1906,158819.17963391505
1907,208143.95415077862
1908,106720.99244531633
1909,130852.23886214265
1910,119767.04814387532
1911,221049.2350929826
1912,324224.9818970694
1913,144056.02820714723
1914,65142.558652894564
1915,311853.0430319313
1916,69034.30419655566
1917,244611.16833605288
1918,134943.48959528815
1919,172704.68373088128
1920,157402.89296459183
1921,389332.3942421764
1922,317779.8601471575
1923,232923.16191694496
1924,234263.98110059163
1925,197627.60240805687
1926,381223.84411955514
1927,128669.09871323491
1928,154434.4246156745
1929,125886.36014705451
1930,131048.28885920566
1931,134661.89592302393
1932,138436.4781402864
1933,187258.00738243436
1934,181083.6448308179
1935,172025.45047838896
1936,196638.3436765044
1937,179948.7787031574
1938,171618.92761173984
1939,244491.4079529458
1940,187279.4933168902
1941,170731.44217749877
1942,183902.02918550713
1943,214227.51239083888
1944,352693.84758694103
1945,393612.1722847579
1946,150436.9298895471
1947,312574.7329269332
1948,185874.03649222566
1949,244913.4296061008
1950,185369.47951817262
1951,249384.11703062887
1952,209880.56150079324
1953,172721.45412287873
1954,184187.394052679
1955,136754.51490944327
1956,304896.2951233545
1957,157212.75952585883
1958,298846.47812858626
1959,138233.5723610702
1960,111266.87926277818
1961,121599.190760959
1962,96074.11796002308
1963,103632.19662420804
1964,109749.20410586844
1965,143640.8122193986
1966,138992.32124076656
1967,297581.68861788017
1968,417384.58192505984
1969,383514.230106915
1970,422817.09021479206
1971,505656.69390122144
1972,374022.26785598986
1973,263246.3635479724
1974,326290.8565568338
1975,552660.0289346956
1976,274842.74519038567
1977,370862.76424423716
1978,357478.855107366
1979,329822.33332036505
1980,202566.04830669804
1981,348621.33481933054
1982,218872.21893525834
1983,199220.89233435315
1984,167673.48295025874
1985,228582.6521408183
1986,214683.41927213795
1987,183807.15009875118
1988,171125.61070582084
1989,191413.50254122715
1990,211032.91409367826
1991,230298.33430316555
1992,218747.41628704467
1993,162339.21811529243
1994,230523.60979383555
1995,185095.1425221645
1996,250641.38808013577
1997,306975.6191520471
1998,325076.7408085593
1999,267984.7734215775
2000,312826.03060452704
2001,272683.7130344672
2002,247159.7943112128
2003,260717.19588136917
2004,289104.1705879966
2005,221937.05095754794
2006,220675.05241534917
2007,251199.76503282966
2008,218612.4752062308
2009,197499.69840488714
2010,189086.55153906046
2011,136148.98436432888
2012,166719.4584570344
2013,177565.41668219987
2014,182947.83854180845
2015,207930.22018595628
2016,190985.04073884521
2017,194358.02261164522
2018,123604.46434579116
2019,133002.71828974574
2020,99241.93877065401
2021,101246.57517883352
2022,187584.75347807532
2023,140587.06556751454
2024,258890.36450106878
2025,354586.73248799687
2026,178547.00252730568
2027,159239.74366885686
2028,150952.51699164583
2029,170845.12313539954
2030,270584.69051983714
2031,240741.77292819
2032,254728.78042380424
2033,261337.7579552959
2034,174473.49228361764
2035,227107.52538961364
2036,198368.77970438905
2037,207759.54316693795
2038,312267.9091068487
2039,234709.61162123774
2040,313982.6216604444
2041,286110.702275356
2042,206670.5496930787
2043,177412.06620350116
2044,173800.30382910676
2045,207833.39312287272
2046,140712.8165468796
2047,142358.08596110775
2048,138397.93820034785
2049,139237.227522915
2050,175463.8000669047
2051,103554.31159769835
2052,123096.6487664199
2053,144138.69422992985
2054,94468.58261065689
2055,153338.56132675742
2056,139467.80603147516
2057,109463.36148461825
2058,220148.85511443845
2059,130086.23310418312
2060,175585.79940265956
2061,166643.84820444876
2062,130290.24565233808
2063,118044.85887004208
2064,137693.4151895206
2065,117375.23854878875
2066,165642.90106310925
2067,116818.64222447308
2068,140844.6739554692
2069,82232.54289249447
2070,114801.69972400401
2071,92997.82590491357
2072,130252.44740547876
2073,133125.39856551684
2074,189200.0212889383
2075,144537.31558069453
2076,116841.75973504302
2077,153532.0818359601
2078,128422.68508433776
2079,134130.70702935892
2080,120108.10040221173
2081,124923.30585104317
2082,126201.83622537408
2083,144688.61105254153
2084,112978.05515490945
2085,116861.41249968277
2086,104495.52326147481
2087,116762.05163012644
2088,94737.28965894243
2089,78524.927649786
2090,127467.94348391498
2091,105748.74748126701
2092,121375.35005953851
2093,114391.32026638041
2094,109520.62243324619
2095,139202.6702371281
2096,77715.97401268932
2097,102077.70464976128
2098,146335.80084077423
2099,42198.366825949495
2100,82522.91804347088
2101,112029.8220833634
2102,122502.24806880859
2103,98633.22935392903
2104,132048.0600414058
2105,126742.82221063033
2106,59157.669535701185
2107,209013.05639643126
2108,111390.918302965
2109,108120.65084822169
2110,124238.6374837913
2111,137205.19009140183
2112,136701.68904700084
2113,114086.72723199565
2114,121456.06131768711
2115,162746.54283273802
2116,115366.54135443488
2117,147220.11714811288
2118,118984.75608885163
2119,119543.14740917372
2120,112119.47207833144
2121,95378.17826153991
2122,120380.56238103114
2123,78981.10944027576
2124,153833.02662293552
2125,123162.1676608368
2126,156319.22618064279
2127,167968.81032724498
2128,130069.31941047513
2129,88898.00430495627
2130,134231.06048126286
2131,151917.02867976
2132,113495.89073356598
2133,124289.65483828883
2134,122117.32084473313
2135,92475.22152584518
2136,79420.683373568
2137,110014.82419475759
2138,127308.38895832634
2139,149896.2158749125
2140,141512.0588593462
2141,152995.4483267308
2142,126953.96089733206
2143,155096.5697746813
2144,123984.3801167909
2145,136985.69687518498
2146,175853.51164949522
2147,136043.23595419325
2148,133608.93971380655
2149,149822.5189132889
2150,233642.42121726912
2151,114774.99502333949
2152,179153.5392713345
2153,170517.29209790344
2154,102947.69965092564
2155,140613.31467543228
2156,263951.0687675065
2157,230607.15764048375
2158,235390.55783825484
2159,206025.49291086945
2160,175367.4282107653
2161,232992.4358208484
2162,396447.85042894183
2163,357129.6528500234
2164,253323.0384858866
2165,203370.3022803123
2166,155575.84937410292
2167,219859.19457361737
2168,198239.16393598213
2169,192707.92052665784
2170,223278.18951393777
2171,153394.68039702508
2172,128516.54135114199
2173,166237.9819280644
2174,226823.38599560587
2175,297501.99894712487
2176,318918.61177238607
2177,241696.3834316149
2178,208201.4327264353
2179,139777.0724061879
2180,220837.3817057127
2181,188160.81408897968
2182,220632.18489336694
2183,186395.7208146139
2184,116027.24599872278
2185,121637.29778065477
2186,147742.30442160656
2187,150994.7361261851
2188,152783.0608936257
2189,271524.38122861955
2190,79139.27855643665
2191,76225.64165441324
2192,86250.35150612287
2193,111081.60468060231
2194,104779.27352528092
2195,115694.4154721331
2196,100689.01445314553
2197,118109.12555386798
2198,159796.4033861002
2199,175994.10741443187
2200,147725.6685461878
2201,145635.46399560932
2202,211321.39700619737
2203,139744.35129402377
2204,179921.13648812985
2205,119812.18085848982
2206,140852.79465367956
2207,212805.75316559474
2208,266000.2636851008
2209,242187.5235262733
2210,119236.54391597763
2211,114110.18212873947
2212,121737.05761875612
2213,111268.08605506665
2214,121702.95961511333
2215,99815.83074916074
2216,150656.53215581566
2217,71376.2661073253
2218,76169.90217437554
2219,70499.22347970025
2220,72105.71766209173
2221,313425.0066851681
2222,276379.9807961062
2223,298452.0145975132
2224,208417.39669338058
2225,120573.18959548695
2226,185317.48237839408
2227,196265.60557267224
2228,273588.24694256595
2229,249078.22662579204
2230,151529.68296745076
2231,207586.21940749144
2232,179103.8269697406
2233,170884.10136562842
2234,235809.02111312107
2235,219813.79201321388
2236,259829.5116888581
2237,331001.79604664975
2238,200712.0235666502
2239,107049.45635951232
2240,156645.0752358407
2241,152969.06053140303
2242,124517.4763909932
2243,125701.89616471805
2244,103347.75658327284
2245,100665.34245506089
2246,141609.81654705212
2247,114207.29663796166
2248,124086.38436781545
2249,115099.36001797846
2250,128940.94390714401
2251,117974.14904871488
2252,180380.29713418777
2253,150362.35147604594
2254,171536.32077295083
2255,187005.09466606184
2256,173517.46950097696
2257,209971.29534595227
2258,158074.97216416945
2259,175682.30376316252
2260,154513.33132679836
2261,191722.64723029296
2262,215860.29696648972
2263,366882.9756022779
2264,520214.0771485381
2265,182379.9002476676
2266,299344.44651667355
2267,381134.5621919291
2268,409802.24578524864
2269,149596.02831926945
2270,191284.05742272842
2271,220050.36542227224
2272,193072.17992208045
2273,157044.50600414848
2274,181690.59747776162
2275,164689.7714830801
2276,192593.2450982497
2277,184079.99684803633
2278,147496.86462895435
2279,131088.93632693903
2280,117881.24875809341
2281,165156.55941155012
2282,184622.01653668395
2283,105868.01089922183
2284,113920.52711374474
2285,139959.5185679927
2286,122417.59514045736
2287,367033.944278979
2288,277885.4601165572
2289,380138.0983423967
2290,497672.0101779256
2291,329796.5534457885
2292,480195.4732931099
2293,526844.5791404985
2294,401624.83560005703
2295,527177.6566130933
2296,287958.67526802747
2297,336104.4084426187
2298,344507.5397773303
2299,361286.40623643063
2300,335537.1965042872
2301,298992.24013885774
2302,249469.67737479307
2303,239293.1068588075
2304,252558.58896358358
2305,199389.50731890017
2306,192769.21826976197
2307,197228.0784031332
2308,222335.1658759026
2309,279791.2172594696
2310,208518.15489655687
2311,203148.17981381243
2312,170189.55946183729
2313,167251.90761060547
2314,173228.96410430662
2315,172974.91418452273
2316,193887.3247900197
2317,193516.1068077792
2318,177439.07008567572
2319,178412.77514159962
2320,178668.2645455046
2321,245331.06388007783
2322,179054.50512332836
2323,196850.8232717511
2324,172287.18723941033
2325,214327.28261561596
2326,169075.1240144106
2327,204458.07657127985
2328,221712.0911556406
2329,187865.43794907577
2330,179830.47727091477
2331,349617.56104937324
2332,404581.0259998415
2333,316167.14895452163
2334,258578.74063240038
2335,275301.0290486346
2336,315216.3574048405
2337,198489.37227406024
2338,271516.1419697654
2339,218817.17876613897
2340,405447.65855376236
2341,218138.06673492494
2342,236137.668693136
2343,228074.9444079703
2344,218770.05869670399
2345,238357.41904447484
2346,212075.933302627
2347,199949.76103183033
2348,242521.79393935003
2349,180385.26316392227
2350,303803.8123826589
2351,260582.7566821606
2352,255569.2564085589
2353,252744.1333475252
2354,137587.55106696047
2355,143935.2055949694
2356,146712.10286360417
2357,186028.23855298996
2358,197795.0643003913
2359,130584.07495926428
2360,112685.67977565389
2361,146244.22582579372
2362,275127.49753597146
2363,143377.6507696549
2364,159348.26823911458
2365,217598.8165040408
2366,193493.0020751373
2367,227077.77665294352
2368,221696.8959817732
2369,227294.73892280104
2370,168884.03730667365
2371,168536.3529201639
2372,192345.37446619122
2373,280350.0089154992
2374,317979.5128238456
2375,256600.02348727806
2376,294629.10274960083
2377,344260.27149280475
2378,146567.48122449513
2379,209258.2008676225
2380,143574.56270975806
2381,169814.5420973389
2382,199366.58106126142
2383,203762.76079313213
2384,249906.65421488334
2385,159902.28631832142
2386,130631.95434952171
2387,133437.02641928755
2388,95970.91707928268
2389,113941.68844859104
2390,145097.97231752615
2391,140012.21574003418
2392,113700.50726746001
2393,164656.9270279749
2394,142468.93681902782
2395,209970.3506376284
2396,142751.86209293242
2397,218834.00447541897
2398,130615.04071186298
2399,65114.04036202954
2400,67001.43149603505
2401,121924.42645838798
2402,133868.00085520805
2403,135096.42893577658
2404,147427.18524726358
2405,155650.75777383737
2406,138971.20455895577
2407,126600.6440406582
2408,143013.0750867648
2409,121418.74933116301
2410,166123.79857411498
2411,114257.86272903517
2412,154247.84029916677
2413,131713.7613572288
2414,151716.8049796452
2415,127754.10409587964
2416,124510.66427110265
2417,138132.4426675494
2418,134545.44937265737
2419,127187.9368173988
2420,122809.62953866161
2421,151991.78453709913
2422,107152.77122938841
2423,120720.41653776428
2424,149506.39399492723
2425,224847.91847730687
2426,136272.94605896564
2427,137453.19200534013
2428,171043.53430717543
2429,113402.00054066986
2430,130899.37754676693
2431,104772.3361769856
2432,146211.39860785505
2433,145898.86344228048
2434,140490.2321921776
2435,152854.41823758953
2436,109094.05732755513
2437,105420.19441704144
2438,119444.15414702648
2439,100120.81857603218
2440,118963.6917694785
2441,87537.10062914444
2442,95692.4486360221
2443,127097.5971937417
2444,132696.14472101605
2445,86672.26378510267
2446,142673.1541614457
2447,185242.20343959954
2448,124698.76615165583
2449,111385.76434945718
2450,155178.20239618962
2451,118448.28779400536
2452,208518.84834541404
2453,91679.98231245684
2454,122797.7993996522
2455,115066.29066776806
2456,134707.23471035768
2457,133585.04910100967
2458,131052.71592228704
2459,112258.6629249936
2460,135622.47870575928
2461,125744.2115044842
2462,134616.03699181517
2463,124124.37442106863
2464,184994.6719818728
2465,142078.18612728562
2466,117283.89322152412
2467,122153.71815547082
2468,79356.04140983021
2469,75884.99210837304
2470,188310.70361107535
2471,209238.40246964546
2472,166270.09508114483
2473,116876.52674360065
2474,76558.90386607312
2475,219976.4199309175
2476,113102.11635789278
2477,122737.38131995728
2478,152115.23882504852
2479,104167.3546304866
2480,157384.54684766525
2481,126585.61783492852
2482,122981.9561613395
2483,110406.07886614784
2484,121719.70012897612
2485,122824.86387734704
2486,155632.91577735223
2487,185820.8920263323
2488,166115.07015325263
2489,154993.782345224
2490,150442.0714900699
2491,92573.22285547623
2492,188052.99945621486
2493,143280.36982160335
2494,144974.50380088622
2495,84998.6620503847
2496,232530.4772959309
2497,153129.27094781116
2498,108124.74024896837
2499,78961.61607478926
2500,126064.85387064936
2501,137278.29349565622
2502,142372.29934100632
2503,95906.9862951817
2504,194285.75661188294
2505,222651.73192100658
2506,255178.76472344663
2507,295756.55566863663
2508,255028.76650478347
2509,212238.66910043248
2510,209639.15824598118
2511,171230.62405506763
2512,209168.8689013379
2513,221795.51092621635
2514,262996.1642116405
2515,149866.1630045619
2516,171142.1527254874
2517,142952.86191637142
2518,149954.5792321775
2519,231861.7196791931
2520,215618.16450854915
2521,186292.8994253161
2522,224962.6486006805
2523,116986.3353219893
2524,132694.70043444348
2525,147221.20663381924
2526,136728.35422735303
2527,116913.84752340002
2528,125809.29426283653
2529,137895.71141018538
2530,120789.22371870204
2531,253170.18472108908
2532,225161.64648482838
2533,193000.8490973128
2534,230039.6963988422
2535,299459.81169208843
2536,234001.1482717616
2537,247104.97108828358
2538,178781.9043711509
2539,184260.43601011983
2540,176623.36822084204
2541,175326.51826178632
2542,160132.94684742673
2543,119218.21430016092
2544,124132.23971490533
2545,134492.00104175773
2546,122290.54828765067
2547,135276.52431079993
2548,149644.618135065
2549,159892.77542134165
2550,393063.3959531208
2551,137569.96580336464
2552,134221.16306874296
2553,75323.50943759015
2554,98976.30047895692
2555,118233.85390745776
2556,98192.88106598407
2557,107198.47813548714
2558,157198.55854614466
2559,138718.19587462742
2560,149729.95977677676
2561,150040.32952706696
2562,139334.5523820204
2563,155718.39012735122
2564,200154.27142895214
2565,141199.25640874324
2566,163930.245096084
2567,138599.0182884919
2568,207650.61425717676
2569,223887.03561865137
2570,117322.54922671348
2571,196941.25215718057
2572,151721.54927418826
2573,228027.8258870486
2574,281711.8275495234
2575,132473.27800141278
2576,117715.5018169497
2577,147155.1583469717
2578,85233.91669639932
2579,61959.50498736985
2580,109118.92682876548
2581,116807.40921959511
2582,113019.16269723346
2583,285868.68885273614
2584,171741.85364950536
2585,181659.74770641854
2586,221207.65097124377
2587,199594.70213000412
2588,145183.822874595
2589,146587.55319325413
2590,204778.2479385095
2591,218237.7838889387
2592,216012.4300520335
2593,250836.59693533118
2594,173103.24757636778
2595,194741.9652136282
2596,297979.67820426327
2597,183007.25957622292
2598,285360.2443966847
2599,340564.5149432091
2600,179956.36494828443
2601,156640.9635475097
2602,81292.0276357562
2603,92238.9747948688
2604,87320.56546981363
2605,76795.28483320409
2606,144798.09493781807
2607,203791.30476974603
2608,201774.19736558042
2609,161465.54375979173
2610,112256.56413199376
2611,126189.37329557668
2612,156494.12423596327
2613,131480.64323480029
2614,127074.74397134446
2615,156109.42491803088
2616,143600.4511771147
2617,182091.91280305074
2618,213504.71245453967
2619,203228.7393461465
2620,185276.15828060743
2621,174836.33348970657
2622,180788.64730512167
2623,236174.27090357128
2624,307468.0287346119
2625,292251.1398082987
2626,170329.38250178244
2627,165709.17360663795
2628,527120.9241430578
2629,544598.8358160256
2630,366684.10432953434
2631,527450.9263308503
2632,418090.34907360247
2633,312937.44802030886
2634,414004.5103039995
2635,158168.20033751326
2636,173660.33194674936
2637,180441.79558980334
2638,263663.62586300285
2639,188290.8650859342
2640,149557.68202718702
2641,107358.44198550103
2642,191571.67783002587
2643,105078.70788572672
2644,117559.62670742336
2645,109342.20648372965
2646,95603.12697446525
2647,102116.40802889732
2648,143535.49883118112
2649,152102.2447194082
2650,136360.81213771767
2651,137143.74775067746
2652,405592.14357635716
2653,248216.67754257302
2654,257890.95933641217
2655,392096.7459524276
2656,320040.4541500463
2657,351849.21114067786
2658,298598.3855899232
2659,306623.85908839206
2660,360442.13868833095
2661,361775.0905952301
2662,368433.74240674416
2663,288550.94501426024
2664,268022.70708786167
2665,331095.72827546706
2666,285616.7061853539
2667,163348.78079642923
2668,174208.3797751411
2669,181131.13826988003
2670,281314.06190798554
2671,182977.00595681742
2672,196686.41909032542
2673,207076.9984083675
2674,201834.56180622478
2675,171634.88812873073
2676,185269.05127238698
2677,198606.94275061254
2678,254180.18473407504
2679,272317.330637597
2680,285602.75404560956
2681,400972.33466529887
2682,316988.5301574275
2683,510108.10398114024
2684,317975.00291983277
2685,325020.7619711417
2686,256810.89736308387
2687,324431.39947207656
2688,215775.44209616186
2689,205070.60895847512
2690,427644.3785129022
2691,188350.38243402643
2692,137245.43491846774
2693,198130.3566322536
2694,133140.4082750865
2695,188863.94456660756
2696,177492.10163553152
2697,185751.90170356198
2698,192829.6253936443
2699,178554.55155005204
2700,153775.2709786542
2701,146233.33001793118
2702,104050.64350138033
2703,118378.45651610168
2704,137387.5701461713
2705,114733.57742688898
2706,109744.62805424494
2707,121934.93002916512
2708,134708.92184144002
2709,107214.01925743099
2710,126368.71805670293
2711,269005.3015459431
2712,391585.8212963363
2713,170962.93500964547
2714,146146.80747105906
2715,171094.794085028
2716,141422.71847068172
2717,190514.30914365646
2718,222755.36376741313
2719,156303.5587388785
2720,170802.04197985874
2721,131410.24593291475
2722,157182.779590681
2723,135860.54305105942
2724,124448.25030191272
2725,129696.40868151543
2726,150468.80580816415
2727,179488.73340791083
2728,180142.03825947383
2729,151438.63720236937
2730,146057.06504717533
2731,132394.29882498799
2732,136077.20124366562
2733,158517.64426643174
